task_id,dataset,repetition,reference_correct,candidate_correct,same_content,reference_finish,candidate_finish,reference_tokens,candidate_tokens,latency_ratio_reference_over_candidate,tps_ratio_candidate_over_reference,reference_record,candidate_record,reference_sha256,candidate_sha256
MATH-500/344,math_500,0,True,True,False,stop,stop,563,730,4.043169742741095,5.242475865365897,results/baseline/primary/repeat-0/MATH-500_344.json,results/dflash15/primary/repeat-0/MATH-500_344.json,0c32cda715899aa7ed39780bd3570c8d67a165fd51739e4a744cb436b699a79a,a4b6c555b6a5e1c07c621e14e4bfe77ed3133535fa969392257e68c3c903d2df
MATH-500/345,math_500,0,True,True,False,stop,stop,332,331,6.510014398349613,6.49040592124615,results/baseline/primary/repeat-0/MATH-500_345.json,results/dflash15/primary/repeat-0/MATH-500_345.json,db5cef65d509ffe985fcda78a69d36cb38fc50835b21f0e8c82e6cb0ea9cbd5d,da8f53f32bc83937d9afe984b4cf10e5ae3e09cf2e5ceb4f740a2613a7c23ece
MATH-500/346,math_500,0,True,True,True,stop,stop,764,764,5.911665976928026,5.911665976928025,results/baseline/primary/repeat-0/MATH-500_346.json,results/dflash15/primary/repeat-0/MATH-500_346.json,5c5e8c48e86e02703a4a54a7325f031dba1c46a82d1ba84812683d832ec9ac68,8270a754d8dc78a1b4632bf4e9319197bcff3ab94d1b3218fa92b3fcf8d5e896
MATH-500/347,math_500,0,True,True,True,stop,stop,669,669,6.538034563994089,6.53803456399409,results/baseline/primary/repeat-0/MATH-500_347.json,results/dflash15/primary/repeat-0/MATH-500_347.json,61c11e5c467736da1ab5c12dbb272900e30570aa92927eeca624d9f891d6ee1a,ed99a3405be99d9f3809ca7021a8d1062eaf0be25fff746d348cc374267a3205
MATH-500/348,math_500,0,True,True,True,stop,stop,675,675,6.094859047187992,6.094859047187992,results/baseline/primary/repeat-0/MATH-500_348.json,results/dflash15/primary/repeat-0/MATH-500_348.json,fa596d6569b19b9ebdd5408df596702220c5d823dd982b7c7610187bc9b379ff,5b8b648fa0848d20b6a486888fb8dc7bf7dc84a0b7dd714e3afe589db88d5ec4
MATH-500/349,math_500,0,True,True,False,stop,stop,3992,1897,5.934791502360722,2.8202153005957635,results/baseline/primary/repeat-0/MATH-500_349.json,results/dflash15/primary/repeat-0/MATH-500_349.json,0a5c004869ac5fa2c0c626c8a76918efbfb7bd53abfe08bba1b04ecc1829830a,39f3ca988b60254a80168bc24e70e116ace23d35deb13c101ca617c1dad10b31
MATH-500/350,math_500,0,True,True,False,stop,stop,455,560,4.800589136500788,5.9084173987702,results/baseline/primary/repeat-0/MATH-500_350.json,results/dflash15/primary/repeat-0/MATH-500_350.json,5fb3f0fba46a01e567fa6eb8531ec4f13ce4d3a528fbf68b2e28d4ca74b99d0f,92b694cbdb1f929946786227db623b37cf05a45d60e66c0044eb9a0568b2aa2f
MATH-500/351,math_500,0,True,True,False,stop,stop,1625,1516,7.653217879509509,7.1398635725147175,results/baseline/primary/repeat-0/MATH-500_351.json,results/dflash15/primary/repeat-0/MATH-500_351.json,749cc37993d1f03b0f5e406933944d996c1700c54b177d844acc567dc8108f5d,9e3b2437aa3cf57dfb9f58d9bb517f2499e2b239190057d4391f9d423b775134
MATH-500/352,math_500,0,True,True,False,stop,stop,1189,1147,5.234262699287631,5.0493686426265025,results/baseline/primary/repeat-0/MATH-500_352.json,results/dflash15/primary/repeat-0/MATH-500_352.json,58664884811176049aafc887dc4929b4fde021422555c697e78d5e7d56ee246d,30db67c4393b3c6a1cdda4d785e9e5330762b1c76860069fa7e039106168dbc3
MATH-500/353,math_500,0,True,True,False,stop,stop,856,790,4.534932948098105,4.185276903034467,results/baseline/primary/repeat-0/MATH-500_353.json,results/dflash15/primary/repeat-0/MATH-500_353.json,9d49538be1ec4707a64909abe5e8ed3ba8aa8b2494d4297f152724f2ecc6f059,7e59a0b18bb3028d8b7e6aa8e06c3413765a341f6b071e1d8837e1af4674d736
MATH-500/354,math_500,0,True,True,True,stop,stop,581,581,4.4636744676271265,4.4636744676271265,results/baseline/primary/repeat-0/MATH-500_354.json,results/dflash15/primary/repeat-0/MATH-500_354.json,ab24eba1abdb54ac8eec5a02e0d1a9e98acb8bf374e8b863429198b061a97561,45142ac482d98b609a26a438f378590019f25128f23d0dbe0d30d0746103552a
MATH-500/355,math_500,0,True,True,False,stop,stop,2005,2084,5.248749855405531,5.455558453199565,results/baseline/primary/repeat-0/MATH-500_355.json,results/dflash15/primary/repeat-0/MATH-500_355.json,61801bfba1b5d3e9467025b3545dc85c14830b00e12fb8e2db803d3bf9104f62,b073f39ef1e31c8757a42ee06ec15922c203c21a29aa4a9d109fbd7d62f8d62a
MATH-500/356,math_500,0,True,True,False,stop,stop,773,1130,3.5801752965004043,5.233632710278728,results/baseline/primary/repeat-0/MATH-500_356.json,results/dflash15/primary/repeat-0/MATH-500_356.json,39bec511014e645855e13376371620b28ca900b4b9346b09955519b548fa0b50,0c8be1e6be4d69722022d165580ed70798dce5f7a63423cf8de961a52cebc71e
MATH-500/357,math_500,0,True,True,False,stop,stop,1103,934,6.066295597018929,5.136826915336065,results/baseline/primary/repeat-0/MATH-500_357.json,results/dflash15/primary/repeat-0/MATH-500_357.json,6832d42fd5b74b720201eea64f679f157e91cc293006887b67be789cf98732f5,ad6a39f2648ce741638903e107e07768ec1793c3adf55c43bd58f9579223566b
MATH-500/358,math_500,0,True,True,False,stop,stop,604,722,3.7358361587469155,4.465684944727274,results/baseline/primary/repeat-0/MATH-500_358.json,results/dflash15/primary/repeat-0/MATH-500_358.json,c8c40ba51c71e2babf76669d76258383d117d6f49b425b2878f959966e0cc395,a64c8d8857c7b9d8e1c321e2e048df79fc94d564aaf9dadc06326599f51daed2
MATH-500/359,math_500,0,True,True,False,stop,stop,1921,1642,7.402621601927655,6.3274881157549245,results/baseline/primary/repeat-0/MATH-500_359.json,results/dflash15/primary/repeat-0/MATH-500_359.json,bf5cb86bb20baa4f018db33e2482cfef73e5a62f5751ef0c2d9502160bfdfe03,34cf360975ef0d3113297bbc28d8b12df726957c45447ef55423bda2054dd890
MATH-500/360,math_500,0,True,True,True,stop,stop,661,661,5.188630089450785,5.188630089450784,results/baseline/primary/repeat-0/MATH-500_360.json,results/dflash15/primary/repeat-0/MATH-500_360.json,d1cb050088de99e383809f671c55a9dddbcec78ba44fcad6110dc1a43b6e7a7c,e673756a4bbe6b62c216cb6d1a9f789b0662adcdba71e011029ced4f9b2002f7
MATH-500/361,math_500,0,True,True,True,stop,stop,1404,1404,4.6342457890146225,4.6342457890146225,results/baseline/primary/repeat-0/MATH-500_361.json,results/dflash15/primary/repeat-0/MATH-500_361.json,7d093446bfba9f68a809c41f7c660780b2301104da4cefe6aa5921f2da9e0da1,3f9e962710127cb8aea4bd3f2289a93eb7844c9cb5a3a6dc783754143d5a515a
MATH-500/362,math_500,0,True,True,False,stop,stop,373,369,5.153951336122299,5.098681080507046,results/baseline/primary/repeat-0/MATH-500_362.json,results/dflash15/primary/repeat-0/MATH-500_362.json,92bf9b4915afcf63ab149e3d6a0d4d49ed2006712dabc4a0635537bf904a39fb,e16e081b5e1b0c4c203400dae06472e5e218c67a2f53f3f06bbece25a5f1ed72
MATH-500/363,math_500,0,True,True,True,stop,stop,375,375,5.526937036478492,5.526937036478492,results/baseline/primary/repeat-0/MATH-500_363.json,results/dflash15/primary/repeat-0/MATH-500_363.json,f5bbcaa6862f46722f6ada15200a1d32384fccd53d703b97deeb2dfacfff9361,4c384536b582a246ef1b130ba95ee6db8221d343040db7697ff325bebad4086e
MATH-500/364,math_500,0,True,True,True,stop,stop,818,818,4.841330197291721,4.841330197291721,results/baseline/primary/repeat-0/MATH-500_364.json,results/dflash15/primary/repeat-0/MATH-500_364.json,97069884e7bf1153c76e9cb04924b655186e7683d7224b710a762985569aa19a,450ef5658d7c9953762ed20483e8e22cf251289635ae10fa3a690547ac210c37
MATH-500/365,math_500,0,True,True,False,stop,stop,1765,1882,4.323535616502225,4.610138260768945,results/baseline/primary/repeat-0/MATH-500_365.json,results/dflash15/primary/repeat-0/MATH-500_365.json,778a13fe341528ced962e074fd5394e3eca7e76f5f244a30ee603d0b34c29a23,5e8e518ff38ca1201f835712375ac557c62a5936feab80a8c89e0be115aee24d
MATH-500/366,math_500,0,True,True,False,stop,stop,807,893,4.855848294841054,5.373324073473434,results/baseline/primary/repeat-0/MATH-500_366.json,results/dflash15/primary/repeat-0/MATH-500_366.json,7028f7eebdbc901e8ddd25af3ef49a3664f90dd67c064e32d4dbd886802870b5,04496a02d155af40ad6bbb7a9ceab6502a36ab52bdde286473aa32b14099f33e
MATH-500/367,math_500,0,True,True,False,stop,stop,375,379,6.006205275306261,6.070271464909529,results/baseline/primary/repeat-0/MATH-500_367.json,results/dflash15/primary/repeat-0/MATH-500_367.json,95b08276062b1b64014c23812a9496d733f008199320c91f21f12899d9581a15,05db26fe68cd7ac77d609af1b2cc028519cf9069bc9ad4e3f0a9916dc7dc46c4
MATH-500/368,math_500,0,True,True,True,stop,stop,417,417,4.676418139001237,4.676418139001238,results/baseline/primary/repeat-0/MATH-500_368.json,results/dflash15/primary/repeat-0/MATH-500_368.json,785d4ed8e7d57db89ee457a8ec351162a4280e3b6c5c51cfe25981f803b84b5f,0ebe4037fed184d1ae9250ac761cf2a08d068bb753cc040c35ed2e62740aac7d
MATH-500/369,math_500,0,True,True,False,stop,stop,976,1037,3.6256863825635848,3.8522917814738085,results/baseline/primary/repeat-0/MATH-500_369.json,results/dflash15/primary/repeat-0/MATH-500_369.json,50d76eaeccad5a322f46acce3b71ad6cb0fc7a3f4b1914b2d68a468704551096,932e3391b9ecc9f382bbfd47c441ea113ffe0f4e120276feb4abf88004064ff5
MATH-500/370,math_500,0,True,True,True,stop,stop,317,317,5.881035438203038,5.881035438203038,results/baseline/primary/repeat-0/MATH-500_370.json,results/dflash15/primary/repeat-0/MATH-500_370.json,68daea383f278a9be0a4c4513e556062bae43484097fd835d7cb4db50130d9fc,4eb3bb3e4b10c93e40e08891bc6b0e6563937dc833b1d5cd7f6e596c242834aa
MATH-500/371,math_500,0,True,True,False,stop,stop,2377,3837,2.9815916160374942,4.812943639350386,results/baseline/primary/repeat-0/MATH-500_371.json,results/dflash15/primary/repeat-0/MATH-500_371.json,82ba10bd90b8a66e95fe04a0d81bafd5df62374ba472c9c905d64051144c492a,46526044da02011e7b31c6cf0ab06dff5dba1182bb2915d7b3368d0f63eb4490
MATH-500/372,math_500,0,True,True,False,stop,stop,949,985,4.368546892800137,4.534266269133968,results/baseline/primary/repeat-0/MATH-500_372.json,results/dflash15/primary/repeat-0/MATH-500_372.json,7355c04e79d2f927f405f4420ca6f43a2dedb5117a394a6a55e2873058a95dca,469ff11974a32bda46269e36a7c2238aa79a4d104c0961aea0bcd231ff405bf9
MATH-500/373,math_500,0,True,True,False,stop,stop,1157,905,6.730961120390102,5.264926373338843,results/baseline/primary/repeat-0/MATH-500_373.json,results/dflash15/primary/repeat-0/MATH-500_373.json,e03a65b63696d410e05d804eac762d8ff018351d553f7d78e8dd957eb9093cd9,1cb0141338e7c986f1ed6d4a9c91677b14cb2f118d932448e98c3cd9befe03ae
MATH-500/374,math_500,0,True,True,True,stop,stop,345,345,5.424779095884925,5.424779095884925,results/baseline/primary/repeat-0/MATH-500_374.json,results/dflash15/primary/repeat-0/MATH-500_374.json,b668b1f1a1860e3dffda907dce8a2c6909a87d014b2b4d01a9dcca3a90f6f16f,3b800d5ebc694da56b7aee12cce22b732a0cde3e291d2c081b46b61ce132fc07
MATH-500/375,math_500,0,True,True,False,stop,stop,995,945,5.745114090971387,5.456414890420061,results/baseline/primary/repeat-0/MATH-500_375.json,results/dflash15/primary/repeat-0/MATH-500_375.json,c74e1625889d890cdc7ca0ed4964c9e0fe526afa2568c6389a2fcabbc93221fe,aa456308afbb38eef7aa3a1f52d9237eb55ff055f2f4bf8fe181ddbe1a2edd7e
MATH-500/376,math_500,0,True,True,False,stop,stop,1041,1045,6.4807827687618484,6.505684911965544,results/baseline/primary/repeat-0/MATH-500_376.json,results/dflash15/primary/repeat-0/MATH-500_376.json,f0f0f7cb865fd844e035fd8f86630bbf741e67c87e35fddc546762f0bc63d541,11906643aa6eb1db466df9c683c1dca13a86ec7f3ab7da27d35579daf7bd3e9a
MATH-500/377,math_500,0,True,True,False,stop,stop,912,998,3.4908566986476224,3.820038361020096,results/baseline/primary/repeat-0/MATH-500_377.json,results/dflash15/primary/repeat-0/MATH-500_377.json,794532718ba0ce234e14d09df8caa46b3f286f9022d557244c2b9fa78cf2e677,bd6b7a09d044c86c3cf4a719b4d2f1b27048b09d10e6dec65e4e648c1e42f131
MATH-500/378,math_500,0,True,True,False,stop,stop,1047,1084,6.042738752274724,6.256283483730469,results/baseline/primary/repeat-0/MATH-500_378.json,results/dflash15/primary/repeat-0/MATH-500_378.json,de531977fe59d716a150b196676f558ce043485ae4585ab1c4e0a7492b1b38ed,0a22869c1bb0e66b65882551add9a2f0ebc5336f644170e0eaa3c7f276250608
MATH-500/379,math_500,0,True,True,True,stop,stop,1081,1081,5.008593451042663,5.008593451042662,results/baseline/primary/repeat-0/MATH-500_379.json,results/dflash15/primary/repeat-0/MATH-500_379.json,711ccb9e0a868208ffa30c63cf9eeb485f299be04e1ac1fbbb311f198815b73d,7cc703937a8fe8eaece08be24bc72280f6ba7647d4da530d751bba0b89caa748
MATH-500/380,math_500,0,True,True,False,stop,stop,1130,1074,4.94002428544447,4.695208922625983,results/baseline/primary/repeat-0/MATH-500_380.json,results/dflash15/primary/repeat-0/MATH-500_380.json,af5ab8c143bbe503ca8d40a6c2f83585548e710b8de71404ae70a632fe5477a9,918d9633537bbabed4fe3d0fdd17ec63831d5748eb6ebbfc23c5e3e947686449
MATH-500/381,math_500,0,True,True,False,stop,stop,2894,3849,3.245893003502075,4.317015262777985,results/baseline/primary/repeat-0/MATH-500_381.json,results/dflash15/primary/repeat-0/MATH-500_381.json,7931252c459011f7fb8377d8a79069f8b2658de6443b2584c890ee67234dc388,ba282f2222e000c254d7b3dbb7302006adccedb5b2a67d2a9ecf9b0867cfe89b
MATH-500/382,math_500,0,True,True,False,stop,stop,858,859,4.592399673579278,4.597752120751282,results/baseline/primary/repeat-0/MATH-500_382.json,results/dflash15/primary/repeat-0/MATH-500_382.json,db7a2e5abb2bb2c6c0a621c6c0df8c8050c3039bfbdeef72d178d79fb05dcfa9,7a9563d0a8fd09dc0607ad9d5650cf3d3bde9dc7e84e1c30a54bcb4a672c0491
MATH-500/383,math_500,0,True,True,True,stop,stop,794,794,5.651105458565812,5.651105458565812,results/baseline/primary/repeat-0/MATH-500_383.json,results/dflash15/primary/repeat-0/MATH-500_383.json,6166f613941217dc5913ac99034ba533fc1ef3a89dd4e8f7ffd73f45388dacd2,814ca55a57ca47d1bc88e5285786fafd66a4782b23f8436d378cb241c997f217
MATH-500/384,math_500,0,True,True,True,stop,stop,238,238,4.8236320504677055,4.8236320504677055,results/baseline/primary/repeat-0/MATH-500_384.json,results/dflash15/primary/repeat-0/MATH-500_384.json,d63e780ececac99a53b38f141c7b4a253d7b320f8344b2bd0b1428f436f6c32d,79aaf3e78f24c3958367f74f4d8ea91f29e91cd165bc7c9bd92218bc8540f11f
MATH-500/385,math_500,0,True,True,True,stop,stop,464,464,4.606907241658372,4.606907241658372,results/baseline/primary/repeat-0/MATH-500_385.json,results/dflash15/primary/repeat-0/MATH-500_385.json,f95a6d8e73f52919c12e37f53f06af3c7ab8070590bd04fbd800844e0bac6398,af06febd0f771fb8df0deeadac7686f78aaea7799f45ab7de9bc9c96c57d4d33
MATH-500/386,math_500,0,True,True,True,stop,stop,637,637,5.550988329297815,5.550988329297815,results/baseline/primary/repeat-0/MATH-500_386.json,results/dflash15/primary/repeat-0/MATH-500_386.json,b299dc75f5d7080d310627c3bb8e88945e6eea2967cf8eb96c72b1a57416c9bb,96cf934b9a469af524d054bf998c88a34655c50cc4159f656929bfc8f4e4d21f
MATH-500/387,math_500,0,True,True,False,stop,stop,255,251,6.940094036409869,6.831229816230891,results/baseline/primary/repeat-0/MATH-500_387.json,results/dflash15/primary/repeat-0/MATH-500_387.json,8711b70f67ad174e40ee6a0d2fa6f2ee36d4083f01a08f3174835a560112c2d8,50ff8a896cebbd55b851edeac77f7eb77f255eda3c86350412a8d66643c3d561
MATH-500/388,math_500,0,True,True,False,stop,stop,678,737,4.981178507055568,5.414643893362764,results/baseline/primary/repeat-0/MATH-500_388.json,results/dflash15/primary/repeat-0/MATH-500_388.json,e081439ee1074a1b9a3f91aff8289fb1e82596769c5cc1e541b2d2fa1c598867,fdd678948848089ff93405ecc2d8d58a9f05371809f1842cc6e5072cbda6671c
MATH-500/389,math_500,0,True,True,False,stop,stop,889,882,5.387812409007313,5.345388689251349,results/baseline/primary/repeat-0/MATH-500_389.json,results/dflash15/primary/repeat-0/MATH-500_389.json,cd61695fc18b6914bec98f13daceeacf508bbd6fbbcd8407bb771bae82e67873,f6218e546bbf09e729c22b98b2213a13f438083bece37be0c2dc1794d78ab1b6
MATH-500/390,math_500,0,True,True,False,stop,stop,924,965,5.458587642027869,5.700797699736897,results/baseline/primary/repeat-0/MATH-500_390.json,results/dflash15/primary/repeat-0/MATH-500_390.json,b6df089fbf4c7137d851990ed3f9043286cc88e25de5470a0317da1bbaa963a1,cba1579f1a9af56f9023d49784ee089cd7bde262c98c96f4de7cdad8dfc46ae0
MATH-500/391,math_500,0,True,True,True,stop,stop,963,963,5.891944233804922,5.891944233804923,results/baseline/primary/repeat-0/MATH-500_391.json,results/dflash15/primary/repeat-0/MATH-500_391.json,aad5a2652f863f7a43190a0464717c91ba0acc7b73009e1fb4fd92c815800213,882adf6293bf7f06be4f28c6a76d1fd4b80ed08bd32f3a172044d80cceac1a0b
MATH-500/392,math_500,0,True,True,False,stop,stop,2826,3304,4.407118950109475,5.152555205648163,results/baseline/primary/repeat-0/MATH-500_392.json,results/dflash15/primary/repeat-0/MATH-500_392.json,d2fbb440de857943608efb83f492f814d05ac6c3c0957fd05b9cd0d9036d270d,80ff7b0aa22780b01eadfa04c00aa7dc7b9b4822d21c1b0a7d4993ff44f24eb3
MATH-500/393,math_500,0,True,True,True,stop,stop,466,466,4.7628460027954365,4.762846002795437,results/baseline/primary/repeat-0/MATH-500_393.json,results/dflash15/primary/repeat-0/MATH-500_393.json,c24a666cb3bd73acc71fc55fdf37f18d92ee07268ba222ebe14e571c46398e74,2f977abfae573684b33afc71c901b0dc7415fa3b56ba2dd6f2980f4e6f23a6b0
MATH-500/394,math_500,0,True,True,False,stop,stop,1148,1261,4.287596370471532,4.7096332954395494,results/baseline/primary/repeat-0/MATH-500_394.json,results/dflash15/primary/repeat-0/MATH-500_394.json,d833d0ccb8793cf4e14f6967b6ab9e294d9d2fdc8c28a06b28cca80e211b7b8f,586941d8427dd498da61555d912763204e0830c28b082213953a1b8efd19d295
MATH-500/395,math_500,0,True,True,False,stop,stop,500,735,3.6036401264614106,5.297350985898274,results/baseline/primary/repeat-0/MATH-500_395.json,results/dflash15/primary/repeat-0/MATH-500_395.json,ff8501c85b3ae4749af09fce3b6e37debf866751b4c77b74dfd0da419951d163,b3c59545648c6fe212e1a244d3f2c4556c9dd1cff04cc39e2e3aac95e3af76c0
MATH-500/396,math_500,0,False,True,False,length,stop,8192,2747,10.877603796748003,3.6475558629964318,results/baseline/primary/repeat-0/MATH-500_396.json,results/dflash15/primary/repeat-0/MATH-500_396.json,d486d8dc38afbc3541737fba440aba991afcded173f95b72afa201d9552244cf,d916c0d3aceda7c953ea9326bfae944ab7dab8085cd4fde526ef1d5145ae668d
MATH-500/397,math_500,0,True,True,True,stop,stop,394,394,5.343011434200678,5.343011434200678,results/baseline/primary/repeat-0/MATH-500_397.json,results/dflash15/primary/repeat-0/MATH-500_397.json,daba252cf8f75074e97f0730bb655cafa2d3afff6e1b5a5fcf93d9a052ef0763,ce8c1a1bac12c48f0b933d36c3f3c4a362ee79388a559680110f035bcc85bf1c
MATH-500/398,math_500,0,True,True,False,stop,stop,513,514,5.382034993921492,5.392526290205939,results/baseline/primary/repeat-0/MATH-500_398.json,results/dflash15/primary/repeat-0/MATH-500_398.json,66dac51ea9f70991ba456b8a82d2182b64805e98b7e92147adc9efe0a42a31f5,02ebae21157ff2bf65e3759d2c93b67e92063b1baf6ad8d03ab72b988fe7dfad
MATH-500/399,math_500,0,True,True,False,stop,stop,267,267,4.204413208390377,4.204413208390377,results/baseline/primary/repeat-0/MATH-500_399.json,results/dflash15/primary/repeat-0/MATH-500_399.json,187f05904bb93b61df9f411531bbcc99dc1fb6674167b360e6d76c7aced20db8,65cff0eb01938bc147f6bae41b321077d17348ee01a292de9ea65ea0fef7113a
MATH-500/400,math_500,0,False,False,False,stop,stop,7940,8009,2.648447766541711,2.6714632446136735,results/baseline/primary/repeat-0/MATH-500_400.json,results/dflash15/primary/repeat-0/MATH-500_400.json,7007536178b3b302c7d959a7c5efa5937b1bf92933ca9f5dc28df9e1a3f63eb3,ecd1648362d4ef2be9584c32cb9dd59b8eac24ee35c1eb19b79f6599d711619a
MATH-500/401,math_500,0,True,True,False,stop,stop,2147,2092,5.489698158813389,5.349067791447419,results/baseline/primary/repeat-0/MATH-500_401.json,results/dflash15/primary/repeat-0/MATH-500_401.json,c2188828c0d159edef4b6ff7ab3cc8f7ad0332332d57c41998a50d3d56cd4303,18d09c73145b9cce4ca98f1e4f2658d2cb7a02c1e905d1385e283eb927bf1438
MATH-500/402,math_500,0,True,True,False,stop,stop,781,666,5.34352444108448,4.556705861411349,results/baseline/primary/repeat-0/MATH-500_402.json,results/dflash15/primary/repeat-0/MATH-500_402.json,3e6887b2dd29c5e28264005d45aec9bbcb845e249dd50849c400b7acaf835ae1,42966bf55f3b7a733e3dcb18f76ac851ee6ea459c4b145a686c84b732e658516
MATH-500/403,math_500,0,True,True,False,stop,stop,1054,1049,4.979546572274092,4.955924434834461,results/baseline/primary/repeat-0/MATH-500_403.json,results/dflash15/primary/repeat-0/MATH-500_403.json,407f98c6a27a5c8bd5f61fa4feb5fdba464a652693fa5817992b76fc27a9ad60,257eaba0b3f932f83d5c38b7cee0791baec2c940c56f629cf0aa440c6db3553f
MATH-500/404,math_500,0,True,True,False,stop,stop,398,400,5.405523578261366,5.432687013328007,results/baseline/primary/repeat-0/MATH-500_404.json,results/dflash15/primary/repeat-0/MATH-500_404.json,3e15060f27276a7c47af9f53e6d9f484a366ff7a5c1cfbb62b22edca6844f93f,1c1ad53a926939e6d38b1aecf2f09f26bf34d9f73bb14b7a5449e15cc6ac1247
MATH-500/405,math_500,0,True,True,False,stop,stop,562,566,4.010121299337166,4.038663087944549,results/baseline/primary/repeat-0/MATH-500_405.json,results/dflash15/primary/repeat-0/MATH-500_405.json,348bbb5fe6ecc86ac522031b22cad7a61b518b5a51a6ba3545d738eda1145c21,2ef64ed92b75d507666b68ab3378ee141e9e3dc854408cc86a0fb10f8a56b7e4
MATH-500/406,math_500,0,True,True,True,stop,stop,497,497,5.322842448238467,5.322842448238467,results/baseline/primary/repeat-0/MATH-500_406.json,results/dflash15/primary/repeat-0/MATH-500_406.json,eb9ba0938830478307c6c14f3fa038f8cb46037fd7b18db51d030975553c6343,dc6fcce2c48d0062283e6af314a666012696c10618b8b5d187395a93c9c90533
MATH-500/407,math_500,0,True,True,False,stop,stop,564,476,7.371719721643741,6.221522318266703,results/baseline/primary/repeat-0/MATH-500_407.json,results/dflash15/primary/repeat-0/MATH-500_407.json,5bb4940d0eac429d2f92fa71343ad9ae33fe17e116952173b65b79cb2cb8045b,0890a0d634a64ce21e6653cdea080b7029c6fba4013583910e2cc333d809232d
MATH-500/408,math_500,0,True,True,False,stop,stop,2003,2134,5.974348974267659,6.365082731446424,results/baseline/primary/repeat-0/MATH-500_408.json,results/dflash15/primary/repeat-0/MATH-500_408.json,b1fdaea8c6f4906fdb960f85e6ae90b9e36abb4745df80ac959083b9f526de45,0a46bdac8835594d412ec6f63eb4c0ac5a64f7c711c906152ac8e2c52b670b8b
MATH-500/409,math_500,0,True,True,False,stop,stop,1748,1262,6.7166860033894045,4.849232114575187,results/baseline/primary/repeat-0/MATH-500_409.json,results/dflash15/primary/repeat-0/MATH-500_409.json,6551e7ab0ec9cd01a5def895d9e3999c347192941e0477c00010ef8ac870cf33,ceae92730d45a3f632642bd32c87c9286245714ec8dcdeacb26f75bc375f860d
MATH-500/410,math_500,0,True,True,True,stop,stop,664,664,5.035251011432444,5.035251011432445,results/baseline/primary/repeat-0/MATH-500_410.json,results/dflash15/primary/repeat-0/MATH-500_410.json,0aba2198eeef0fe74075bba90c12420a6b9251bd53f2ce19bb960281d2ef55af,6d084050e7a3c51f7599a248cbc212a42ec39bf57f86754622c3eca1695abe06
MATH-500/411,math_500,0,True,True,True,stop,stop,430,430,4.60239940512552,4.60239940512552,results/baseline/primary/repeat-0/MATH-500_411.json,results/dflash15/primary/repeat-0/MATH-500_411.json,93c8e1f4ce46175f308cc02045c93ea68f4b8e20fab07976fea848d4a681c2f3,df51aeab0d7d1f24811c0c1a62ae75fa3d5b1097f036fc3ad17b699adfa508ad
MATH-500/412,math_500,0,True,True,False,stop,stop,2166,2240,5.993496167784307,6.198260118114887,results/baseline/primary/repeat-0/MATH-500_412.json,results/dflash15/primary/repeat-0/MATH-500_412.json,0efb776d22c9ac64dd9ca9a09aa88847227fc6aa5cb8a0e281f4606cf0898d00,ecf42bb01b4ce15f1370afbcbdc56d49d0443270ac4733734fe4c9de652a4288
MATH-500/413,math_500,0,True,True,False,stop,stop,328,332,4.385569023753551,4.4390515728237165,results/baseline/primary/repeat-0/MATH-500_413.json,results/dflash15/primary/repeat-0/MATH-500_413.json,1cf565e285c2774349baf8bff138f74191793cc242b5951da1eba82fdbbda82a,765b3340d68397da2c3f0f3d22b364325e3b523a6691b1178f6626f45f610077
MATH-500/414,math_500,0,True,True,False,stop,stop,788,745,5.73335435645648,5.420493649187915,results/baseline/primary/repeat-0/MATH-500_414.json,results/dflash15/primary/repeat-0/MATH-500_414.json,76d8980a49c2f4f7a8b4f4cee35bb5acaa0d141e2fbaf4da286bd45b7938edd9,dcad9671e7aabe5746ae572fb587dc3b802aa9dfa97e979b9e1b6f7d7feea303
MATH-500/415,math_500,0,True,True,False,stop,stop,1297,1671,4.531652630471342,5.8383897806612275,results/baseline/primary/repeat-0/MATH-500_415.json,results/dflash15/primary/repeat-0/MATH-500_415.json,73ad27a6a369cbbb45c9788c55405b700de53bd5d4a631eed4d956d2d087bd74,b1393427d55d6957052c0108e54eec29a91366a322570fbb8e23df6fa57685d4
MATH-500/416,math_500,0,True,True,False,stop,stop,1543,1540,6.568981302034275,6.55620946541334,results/baseline/primary/repeat-0/MATH-500_416.json,results/dflash15/primary/repeat-0/MATH-500_416.json,63cc3eda1f72c1cbbe478cc41e1d3de7f14bc803e69a2fb522d927f57c4863f8,e942d08765952af43e6d888e449f842ba4adc14789d814469b0ead38ba4ad83e
MATH-500/417,math_500,0,True,True,True,stop,stop,1016,1016,6.811824743798809,6.811824743798808,results/baseline/primary/repeat-0/MATH-500_417.json,results/dflash15/primary/repeat-0/MATH-500_417.json,d0c6aa0f91ded8ba764b2626ee25acf5937914aa86a6fc7f3bf0621ada38e614,d22377ab33863ee90f9c56a630cd50b51af427141d8ddfaea6a9f500a20571ee
MATH-500/418,math_500,0,True,True,True,stop,stop,563,563,6.114537903628026,6.114537903628025,results/baseline/primary/repeat-0/MATH-500_418.json,results/dflash15/primary/repeat-0/MATH-500_418.json,d0598571a21d34a572e63b5555beaec21d02a783cb804feb53790b0ec1cd2c72,131cf364e5565bb60367bdf1c342702d377a0ab4b33a2e942fba803cdedcbb5e
